"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2006","2006",2.7,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2007","2007",2.9,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2008","2008",3.2,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2009","2009",2.1,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2010","2010",1.8,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2011","2011",1.6,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2012","2012",2.1,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2013","2013",1.2,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2014","2014",1.5,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2015","2015",1.5,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2016","2016",1.2,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2017","2017",1.4,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2018","2018",1,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2019","2019",0.9,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NLD","Netherlands","2005","2005",5.2,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NLD","Netherlands","2006","2006",4.6,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NLD","Netherlands","2007","2007",4.4,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NLD","Netherlands","2008","2008",4,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NLD","Netherlands","2009","2009",4.3,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NLD","Netherlands","2010","2010",4.1,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NLD","Netherlands","2011","2011",4,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NLD","Netherlands","2012","2012",4,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NLD","Netherlands","2013","2013",3.9,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NLD","Netherlands","2014","2014",4,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NLD","Netherlands","2015","2015",3.5,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","NLD","Netherlands","2016","2016",3.7,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","TUR","Turkey","2005","2005",21.4,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","TUR","Turkey","2006","2006",16.5,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","TUR","Turkey","2007","2007",16.4,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","TUR","Turkey","2008","2008",14.8,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","TUR","Turkey","2009","2009",13.1,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","TUR","Turkey","2010","2010",10.1,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","TUR","Turkey","2011","2011",9.8,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","DNK","Denmark","2005","2005",3.2,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","DNK","Denmark","2006","2006",2.8,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","DNK","Denmark","2007","2007",2.7,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","DNK","Denmark","2008","2008",2.5,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","DNK","Denmark","2009","2009",2,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","DNK","Denmark","2010","2010",1.9,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","DNK","Denmark","2011","2011",2.3,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","DNK","Denmark","2012","2012",2.3,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","DNK","Denmark","2013","2013",2,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","DNK","Denmark","2014","2014",2.2,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","DNK","Denmark","2015","2015",2.1,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","DNK","Denmark","2016","2016",1.8,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","DNK","Denmark","2017","2017",2.3,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","DNK","Denmark","2018","2018",2.1,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2005","2005",4.1,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2006","2006",3.5,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2007","2007",3.4,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2008","2008",3.4,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2009","2009",3.1,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2010","2010",3.6,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2011","2011",2.9,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2012","2012",3.3,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2013","2013",3.2,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2014","2014",3.3,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2015","2015",3.3,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2016","2016",2.9,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2017","2017",2.6,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2018","2018",3,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2019","2019",3.2,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SVK","Slovak Republic","2020","2020",3.1,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2005","2005",5.5,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2006","2006",4.5,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2007","2007",5.6,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2008","2008",4.5,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2009","2009",4.9,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2010","2010",3.4,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2011","2011",4.2,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2012","2012",4.2,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2013","2013",2.5,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2014","2014",2.8,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2015","2015",2.5,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2016","2016",2.5,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2017","2017",3.2,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2018","2018",1.8,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LVA","Latvia","2019","2019",2.2,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LVA","Latvia","2005","2005",8.2,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LVA","Latvia","2006","2006",7.9,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LVA","Latvia","2007","2007",7.6,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LVA","Latvia","2008","2008",7.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LVA","Latvia","2009","2009",7.8,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LVA","Latvia","2010","2010",6.4,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LVA","Latvia","2011","2011",7.8,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LVA","Latvia","2012","2012",7.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LVA","Latvia","2013","2013",5.7,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LVA","Latvia","2014","2014",5.9,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LVA","Latvia","2015","2015",5.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LVA","Latvia","2016","2016",5.1,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LVA","Latvia","2017","2017",4.9,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LVA","Latvia","2018","2018",4.3,,
"MATIPERI","Perinatal mortality","TXMILBTH","Deaths per 1 000 total births","LVA","Latvia","2019","2019",4.1,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LTU","Lithuania","2005","2005",4.2,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LTU","Lithuania","2006","2006",4.1,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LTU","Lithuania","2007","2007",3.6,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LTU","Lithuania","2008","2008",3.1,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LTU","Lithuania","2009","2009",3.3,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LTU","Lithuania","2010","2010",2.7,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LTU","Lithuania","2011","2011",3,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LTU","Lithuania","2012","2012",2.4,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LTU","Lithuania","2013","2013",2.1,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LTU","Lithuania","2014","2014",2.5,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LTU","Lithuania","2015","2015",2.4,,
"MATINEON","Neonatal mortality, No minimum threshold of gestation period or birthweight","RATEPTTX","Deaths per 1 000 live births","LTU","Lithuania","2016","2016",2.5,,
